date,load_before_transmission_mw,wind_mw,solar_mw,month,day_of_month,day_of_yr,hour,week,load_w_transmission_loss_and_load_scale,critical_load_mw,therm_gen_baseline,load_after_therm_gen_baseline,total_vre_gen_mw,load_vre_diff,load_after_therm_gen_baseline_and_vre_prod,curtailment_after_therm_gen_baseline_and_vre
2017-02-11 10:00:00,40.0,15.1,43.094,2,11,42,10,6,40.0,13.333333333333332,31,9.0,58.194,-18.194000000000003,0.0,49.194
2017-02-11 11:00:00,41.3,15.1,45.3473,2,11,42,11,6,41.3,13.766666666666666,31,10.299999999999997,60.4473,-19.1473,0.0,50.1473
2017-02-11 12:00:00,43.6,14.77,49.4297,2,11,42,12,6,43.6,14.533333333333333,31,12.600000000000001,64.19969999999999,-20.59969999999999,0.0,51.59969999999999
2017-02-11 13:00:00,44.6,15.1,29.7561,2,11,42,13,6,44.6,14.866666666666667,31,13.600000000000001,44.8561,-0.25609999999999644,0.0,31.256099999999996
2017-02-11 14:00:00,43.6,15.1,43.0395,2,11,42,14,6,43.6,14.533333333333333,31,12.600000000000001,58.1395,-14.539499999999997,0.0,45.5395
2017-02-11 15:00:00,43.0,10.51,34.3488,2,11,42,15,6,43.0,14.333333333333332,31,12.0,44.858799999999995,-1.8587999999999951,0.0,32.858799999999995
2017-02-11 16:00:00,43.8,9.4,21.9624,2,11,42,16,6,43.8,14.599999999999998,31,12.799999999999997,31.3624,12.437599999999996,0.0,18.562400000000004
2017-02-11 17:00:00,43.4,9.53,7.4433,2,11,42,17,6,43.4,14.466666666666665,31,12.399999999999999,16.9733,26.4267,0.0,4.5733
2017-02-11 18:00:00,43.3,9.14,0.0,2,11,42,18,6,43.3,14.433333333333332,31,12.299999999999997,9.14,34.16,3.1599999999999966,0.0
2017-02-11 19:00:00,43.8,12.89,0.0,2,11,42,19,6,43.8,14.599999999999998,31,12.799999999999997,12.89,30.909999999999997,0.0,0.09000000000000341
2017-02-11 20:00:00,45.6,13.76,0.0,2,11,42,20,6,45.6,15.2,31,14.600000000000001,13.76,31.840000000000003,0.8400000000000016,0.0
2017-02-11 21:00:00,44.1,10.18,0.0,2,11,42,21,6,44.1,14.7,31,13.100000000000001,10.18,33.92,2.9200000000000017,0.0
2017-02-11 22:00:00,42.1,9.42,0.0,2,11,42,22,6,42.1,14.033333333333333,31,11.100000000000001,9.42,32.68,1.6800000000000015,0.0
2017-02-11 23:00:00,40.4,8.89,0.0,2,11,42,23,6,40.4,13.466666666666665,31,9.399999999999999,8.89,31.509999999999998,0.509999999999998,0.0
2017-02-12 00:00:00,37.2,7.36,0.0,2,12,43,0,6,37.2,12.4,31,6.200000000000003,7.36,29.840000000000003,0.0,1.1599999999999975
2017-02-12 01:00:00,36.1,6.51,0.0,2,12,43,1,6,36.1,12.033333333333333,31,5.100000000000001,6.51,29.590000000000003,0.0,1.4099999999999984
2017-02-12 02:00:00,34.2,6.88,0.0,2,12,43,2,6,34.2,11.4,31,3.200000000000003,6.88,27.320000000000004,0.0,3.679999999999997
2017-02-12 03:00:00,33.3,4.94,0.0,2,12,43,3,6,33.3,11.099999999999998,31,2.299999999999997,4.94,28.359999999999996,0.0,2.6400000000000032
2017-02-12 04:00:00,32.9,6.61,0.0,2,12,43,4,6,32.9,10.966666666666665,31,1.8999999999999986,6.61,26.29,0.0,4.710000000000002
2017-02-12 05:00:00,32.7,7.63,0.0,2,12,43,5,6,32.7,10.9,31,1.7000000000000028,7.63,25.070000000000004,0.0,5.929999999999997
2017-02-12 06:00:00,32.6,12.36,0.0,2,12,43,6,6,32.6,10.866666666666667,31,1.6000000000000014,12.36,20.240000000000002,0.0,10.759999999999998
2017-02-12 07:00:00,33.2,11.05,6.2295,2,12,43,7,6,33.2,11.066666666666666,31,2.200000000000003,17.2795,15.920500000000004,0.0,15.079499999999996
2017-02-12 08:00:00,34.2,15.1,20.9438,2,12,43,8,6,34.2,11.4,31,3.200000000000003,36.0438,-1.8437999999999946,0.0,32.843799999999995
2017-02-12 09:00:00,36.8,15.1,33.7204,2,12,43,9,6,36.8,12.266666666666666,31,5.799999999999997,48.8204,-12.020400000000002,0.0,43.0204
2017-02-12 10:00:00,41.2,13.2,42.953,2,12,43,10,6,41.2,13.733333333333334,31,10.200000000000003,56.153000000000006,-14.953000000000003,0.0,45.953
2017-02-12 11:00:00,41.3,14.46,46.376,2,12,43,11,6,41.3,13.766666666666666,31,10.299999999999997,60.836,-19.536,0.0,50.536
2017-02-12 12:00:00,41.8,14.02,46.4391,2,12,43,12,6,41.8,13.933333333333332,31,10.799999999999997,60.45910000000001,-18.65910000000001,0.0,49.65910000000001
2017-02-12 13:00:00,43.0,13.49,46.0275,2,12,43,13,6,43.0,14.333333333333332,31,12.0,59.517500000000005,-16.517500000000005,0.0,47.517500000000005
2017-02-12 14:00:00,42.9,14.76,41.2205,2,12,43,14,6,42.9,14.299999999999999,31,11.899999999999999,55.9805,-13.0805,0.0,44.0805
2017-02-12 15:00:00,42.9,14.15,34.1687,2,12,43,15,6,42.9,14.299999999999999,31,11.899999999999999,48.3187,-5.418700000000001,0.0,36.4187
2017-02-12 16:00:00,43.5,14.34,21.9258,2,12,43,16,6,43.5,14.5,31,12.5,36.2658,7.234200000000001,0.0,23.7658
2017-02-12 17:00:00,42.5,10.79,7.5944,2,12,43,17,6,42.5,14.166666666666666,31,11.5,18.3844,24.1156,0.0,6.884399999999999
2017-02-12 18:00:00,43.1,10.74,0.0,2,12,43,18,6,43.1,14.366666666666667,31,12.100000000000001,10.74,32.36,1.3600000000000012,0.0
2017-02-12 19:00:00,44.9,10.99,0.0,2,12,43,19,6,44.9,14.966666666666665,31,13.899999999999999,10.99,33.91,2.9099999999999984,0.0
2017-02-12 20:00:00,45.0,5.9,0.0,2,12,43,20,6,45.0,15.0,31,14.0,5.9,39.1,8.1,0.0
2017-02-12 21:00:00,44.1,5.19,0.0,2,12,43,21,6,44.1,14.7,31,13.100000000000001,5.19,38.910000000000004,7.910000000000001,0.0
2017-02-12 22:00:00,43.2,3.66,0.0,2,12,43,22,6,43.2,14.4,31,12.200000000000003,3.66,39.540000000000006,8.540000000000003,0.0
2017-02-12 23:00:00,40.6,4.48,0.0,2,12,43,23,6,40.6,13.533333333333333,31,9.600000000000001,4.48,36.120000000000005,5.120000000000001,0.0
2017-02-13 00:00:00,37.7,6.32,0.0,2,13,44,0,7,37.7,12.566666666666666,31,6.700000000000003,6.32,31.380000000000003,0.38000000000000256,0.0
2017-02-13 01:00:00,35.8,9.73,0.0,2,13,44,1,7,35.8,11.933333333333332,31,4.799999999999997,9.73,26.069999999999997,0.0,4.930000000000003
2017-02-13 02:00:00,33.9,7.66,0.0,2,13,44,2,7,33.9,11.299999999999999,31,2.8999999999999986,7.66,26.24,0.0,4.760000000000002
2017-02-13 03:00:00,32.4,7.02,0.0,2,13,44,3,7,32.4,10.799999999999999,31,1.3999999999999986,7.02,25.38,0.0,5.620000000000001
2017-02-13 04:00:00,32.5,7.33,0.0,2,13,44,4,7,32.5,10.833333333333332,31,1.5,7.33,25.17,0.0,5.83
2017-02-13 05:00:00,32.5,13.59,0.0,2,13,44,5,7,32.5,10.833333333333332,31,1.5,13.59,18.91,0.0,12.09
2017-02-13 06:00:00,32.9,13.48,0.0,2,13,44,6,7,32.9,10.966666666666665,31,1.8999999999999986,13.48,19.419999999999998,0.0,11.580000000000002
2017-02-13 07:00:00,35.2,13.42,6.461,2,13,44,7,7,35.2,11.733333333333334,31,4.200000000000003,19.881,15.319000000000003,0.0,15.680999999999997
2017-02-13 08:00:00,39.1,15.0,18.5613,2,13,44,8,7,39.1,13.033333333333333,31,8.100000000000001,33.5613,5.538699999999999,0.0,25.4613
2017-02-13 09:00:00,40.2,15.1,30.3982,2,13,44,9,7,40.2,13.4,31,9.200000000000003,45.4982,-5.298199999999994,0.0,36.298199999999994
2017-02-13 10:00:00,42.9,13.12,38.6775,2,13,44,10,7,42.9,14.299999999999999,31,11.899999999999999,51.7975,-8.8975,0.0,39.8975
2017-02-13 11:00:00,45.0,13.33,44.7549,2,13,44,11,7,45.0,15.0,31,14.0,58.0849,-13.084899999999998,0.0,44.0849
2017-02-13 12:00:00,45.6,12.99,45.3111,2,13,44,12,7,45.6,15.2,31,14.600000000000001,58.301100000000005,-12.701100000000004,0.0,43.701100000000004
2017-02-13 13:00:00,45.7,11.26,42.7384,2,13,44,13,7,45.7,15.233333333333334,31,14.700000000000003,53.9984,-8.298399999999994,0.0,39.298399999999994
2017-02-13 14:00:00,45.8,8.05,36.4365,2,13,44,14,7,45.8,15.266666666666666,31,14.799999999999997,44.48650000000001,1.3134999999999906,0.0,29.68650000000001
2017-02-13 15:00:00,45.8,7.94,34.0476,2,13,44,15,7,45.8,15.266666666666666,31,14.799999999999997,41.9876,3.8123999999999967,0.0,27.187600000000003
2017-02-13 16:00:00,46.2,6.06,21.9002,2,13,44,16,7,46.2,15.4,31,15.200000000000003,27.9602,18.239800000000002,0.0,12.760199999999998
2017-02-13 17:00:00,46.3,6.77,7.4971,2,13,44,17,7,46.3,15.433333333333332,31,15.299999999999997,14.2671,32.0329,1.032899999999998,0.0
2017-02-13 18:00:00,46.2,3.77,0.0,2,13,44,18,7,46.2,15.4,31,15.200000000000003,3.77,42.43,11.430000000000003,0.0
2017-02-13 19:00:00,45.7,2.71,0.0,2,13,44,19,7,45.7,15.233333333333334,31,14.700000000000003,2.71,42.99,11.990000000000002,0.0
2017-02-13 20:00:00,47.5,2.88,0.0,2,13,44,20,7,47.5,15.833333333333332,31,16.5,2.88,44.62,13.620000000000001,0.0
2017-02-13 21:00:00,45.7,3.6,0.0,2,13,44,21,7,45.7,15.233333333333334,31,14.700000000000003,3.6,42.1,11.100000000000003,0.0
2017-02-13 22:00:00,43.7,4.31,0.0,2,13,44,22,7,43.7,14.566666666666666,31,12.700000000000003,4.31,39.39,8.390000000000004,0.0
2017-02-13 23:00:00,38.9,8.75,0.0,2,13,44,23,7,38.9,12.966666666666665,31,7.899999999999999,8.75,30.15,0.0,0.8500000000000014
2017-02-14 00:00:00,36.8,8.75,0.0,2,14,45,0,7,36.8,12.266666666666666,31,5.799999999999997,8.75,28.049999999999997,0.0,2.950000000000003
2017-02-14 01:00:00,34.7,6.03,0.0,2,14,45,1,7,34.7,11.566666666666666,31,3.700000000000003,6.03,28.67,0.0,2.3299999999999974
2017-02-14 02:00:00,33.5,9.19,0.0,2,14,45,2,7,33.5,11.166666666666666,31,2.5,9.19,24.310000000000002,0.0,6.6899999999999995
2017-02-14 03:00:00,32.5,9.26,0.0,2,14,45,3,7,32.5,10.833333333333332,31,1.5,9.26,23.240000000000002,0.0,7.76
2017-02-14 04:00:00,31.6,8.03,0.0,2,14,45,4,7,31.6,10.533333333333333,31,0.6000000000000014,8.03,23.57,0.0,7.429999999999998
2017-02-14 05:00:00,31.2,8.57,0.0,2,14,45,5,7,31.2,10.399999999999999,31,0.1999999999999993,8.57,22.63,0.0,8.370000000000001
2017-02-14 06:00:00,32.2,9.59,0.0,2,14,45,6,7,32.2,10.733333333333334,31,1.2000000000000028,9.59,22.610000000000003,0.0,8.389999999999997
2017-02-14 07:00:00,34.5,7.61,6.5772,2,14,45,7,7,34.5,11.5,31,3.5,14.1872,20.3128,0.0,10.6872
2017-02-14 08:00:00,38.4,6.43,9.9418,2,14,45,8,7,38.4,12.799999999999999,31,7.399999999999999,16.3718,22.0282,0.0,8.971800000000002
2017-02-14 09:00:00,39.6,7.73,34.216,2,14,45,9,7,39.6,13.2,31,8.600000000000001,41.946,-2.3459999999999965,0.0,33.346
2017-02-14 10:00:00,41.0,9.11,42.3171,2,14,45,10,7,41.0,13.666666666666666,31,10.0,51.4271,-10.427100000000003,0.0,41.4271
2017-02-14 11:00:00,42.8,9.96,48.9695,2,14,45,11,7,42.8,14.266666666666666,31,11.799999999999997,58.9295,-16.1295,0.0,47.1295
2017-02-14 12:00:00,44.1,11.15,38.648,2,14,45,12,7,44.1,14.7,31,13.100000000000001,49.798,-5.698,0.0,36.698
2017-02-14 13:00:00,43.9,10.13,48.9326,2,14,45,13,7,43.9,14.633333333333333,31,12.899999999999999,59.0626,-15.162600000000005,0.0,46.162600000000005
2017-02-14 14:00:00,45.4,11.12,43.5669,2,14,45,14,7,45.4,15.133333333333333,31,14.399999999999999,54.686899999999994,-9.286899999999996,0.0,40.286899999999996
2017-02-14 15:00:00,46.1,11.24,34.9089,2,14,45,15,7,46.1,15.366666666666667,31,15.100000000000001,46.148900000000005,-0.048900000000003274,0.0,31.048900000000003
2017-02-14 16:00:00,46.4,10.29,22.4986,2,14,45,16,7,46.4,15.466666666666665,31,15.399999999999999,32.7886,13.611399999999996,0.0,17.388600000000004
2017-02-14 17:00:00,47.3,11.08,7.81,2,14,45,17,7,47.3,15.766666666666666,31,16.299999999999997,18.89,28.409999999999997,0.0,2.5900000000000034
2017-02-14 18:00:00,47.3,10.03,0.0,2,14,45,18,7,47.3,15.766666666666666,31,16.299999999999997,10.03,37.269999999999996,6.269999999999998,0.0
2017-02-14 19:00:00,46.0,11.2,0.0,2,14,45,19,7,46.0,15.333333333333332,31,15.0,11.2,34.8,3.8000000000000007,0.0
2017-02-14 20:00:00,46.9,8.08,0.0,2,14,45,20,7,46.9,15.633333333333333,31,15.899999999999999,8.08,38.82,7.8199999999999985,0.0
2017-02-14 21:00:00,45.7,7.47,0.0,2,14,45,21,7,45.7,15.233333333333334,31,14.700000000000003,7.47,38.230000000000004,7.230000000000003,0.0
2017-02-14 22:00:00,42.8,6.22,0.0,2,14,45,22,7,42.8,14.266666666666666,31,11.799999999999997,6.22,36.58,5.579999999999997,0.0
2017-02-14 23:00:00,40.5,5.54,0.0,2,14,45,23,7,40.5,13.5,31,9.5,5.54,34.96,3.96,0.0
2017-02-15 00:00:00,36.7,5.09,0.0,2,15,46,0,7,36.7,12.233333333333334,31,5.700000000000003,5.09,31.610000000000003,0.610000000000003,0.0
2017-02-15 01:00:00,34.9,4.91,0.0,2,15,46,1,7,34.9,11.633333333333333,31,3.8999999999999986,4.91,29.99,0.0,1.0100000000000016
2017-02-15 02:00:00,32.6,6.08,0.0,2,15,46,2,7,32.6,10.866666666666667,31,1.6000000000000014,6.08,26.520000000000003,0.0,4.479999999999999
2017-02-15 03:00:00,31.2,6.72,0.0,2,15,46,3,7,31.2,10.399999999999999,31,0.1999999999999993,6.72,24.48,0.0,6.5200000000000005
2017-02-15 04:00:00,32.0,6.31,0.0,2,15,46,4,7,32.0,10.666666666666666,31,1.0,6.31,25.69,0.0,5.31
2017-02-15 05:00:00,31.1,8.49,0.0,2,15,46,5,7,31.1,10.366666666666667,31,0.10000000000000142,8.49,22.61,0.0,8.389999999999999
2017-02-15 06:00:00,31.5,6.8,0.0,2,15,46,6,7,31.5,10.5,31,0.5,6.8,24.7,0.0,6.3
2017-02-15 07:00:00,35.2,6.92,3.0289,2,15,46,7,7,35.2,11.733333333333334,31,4.200000000000003,9.9489,25.2511,0.0,5.748899999999997
2017-02-15 08:00:00,38.7,5.06,10.6502,2,15,46,8,7,38.7,12.9,31,7.700000000000003,15.7102,22.989800000000002,0.0,8.010199999999998
2017-02-15 09:00:00,40.2,7.3,33.4451,2,15,46,9,7,40.2,13.4,31,9.200000000000003,40.745099999999994,-0.5450999999999908,0.0,31.54509999999999
2017-02-15 10:00:00,43.3,10.4,39.7758,2,15,46,10,7,43.3,14.433333333333332,31,12.299999999999997,50.175799999999995,-6.875799999999998,0.0,37.8758
2017-02-15 11:00:00,44.2,10.03,47.7861,2,15,46,11,7,44.2,14.733333333333334,31,13.200000000000003,57.8161,-13.616099999999996,0.0,44.616099999999996
2017-02-15 12:00:00,45.6,11.71,47.4781,2,15,46,12,7,45.6,15.2,31,14.600000000000001,59.1881,-13.588099999999997,0.0,44.5881
2017-02-15 13:00:00,46.2,11.04,29.3572,2,15,46,13,7,46.2,15.4,31,15.200000000000003,40.3972,5.802800000000005,0.0,25.197199999999995
2017-02-15 14:00:00,46.7,9.26,16.8431,2,15,46,14,7,46.7,15.566666666666666,31,15.700000000000003,26.103099999999998,20.596900000000005,0.0,10.403099999999995
2017-02-15 15:00:00,47.1,9.78,11.3262,2,15,46,15,7,47.1,15.7,31,16.1,21.1062,25.9938,0.0,5.0062
2017-02-15 16:00:00,48.0,8.38,20.0291,2,15,46,16,7,48.0,16.0,31,17.0,28.409100000000002,19.590899999999998,0.0,11.409100000000002
2017-02-15 17:00:00,48.3,6.13,7.5939,2,15,46,17,7,48.3,16.099999999999998,31,17.299999999999997,13.7239,34.5761,3.5760999999999967,0.0
2017-02-15 18:00:00,48.3,2.47,0.0,2,15,46,18,7,48.3,16.099999999999998,31,17.299999999999997,2.47,45.83,14.829999999999997,0.0
2017-02-15 19:00:00,47.3,1.97,0.0,2,15,46,19,7,47.3,15.766666666666666,31,16.299999999999997,1.97,45.33,14.329999999999997,0.0
2017-02-15 20:00:00,48.1,0.77,0.0,2,15,46,20,7,48.1,16.03333333333333,31,17.1,0.77,47.33,16.330000000000002,0.0
2017-02-15 21:00:00,46.5,0.79,0.0,2,15,46,21,7,46.5,15.5,31,15.5,0.79,45.71,14.71,0.0
2017-02-15 22:00:00,42.8,0.91,0.0,2,15,46,22,7,42.8,14.266666666666666,31,11.799999999999997,0.91,41.89,10.889999999999997,0.0
2017-02-15 23:00:00,40.0,1.09,0.0,2,15,46,23,7,40.0,13.333333333333332,31,9.0,1.09,38.91,7.91,0.0
2017-02-16 00:00:00,37.6,0.97,0.0,2,16,47,0,7,37.6,12.533333333333333,31,6.600000000000001,0.97,36.63,5.630000000000002,0.0
2017-02-16 01:00:00,35.4,0.94,0.0,2,16,47,1,7,35.4,11.799999999999999,31,4.399999999999999,0.94,34.46,3.4599999999999986,0.0
2017-02-16 02:00:00,34.4,0.77,0.0,2,16,47,2,7,34.4,11.466666666666665,31,3.3999999999999986,0.77,33.629999999999995,2.6299999999999986,0.0
2017-02-16 03:00:00,32.5,2.71,0.0,2,16,47,3,7,32.5,10.833333333333332,31,1.5,2.71,29.79,0.0,1.21
2017-02-16 04:00:00,32.5,1.78,0.0,2,16,47,4,7,32.5,10.833333333333332,31,1.5,1.78,30.72,0.0,0.28
2017-02-16 05:00:00,32.3,1.87,0.0,2,16,47,5,7,32.3,10.766666666666666,31,1.2999999999999972,1.87,30.429999999999996,0.0,0.570000000000003
2017-02-16 06:00:00,32.6,2.21,0.0,2,16,47,6,7,32.6,10.866666666666667,31,1.6000000000000014,2.21,30.39,0.0,0.6099999999999985
2017-02-16 07:00:00,35.9,1.79,6.3518,2,16,47,7,7,35.9,11.966666666666665,31,4.899999999999999,8.1418,27.7582,0.0,3.2418000000000013
2017-02-16 08:00:00,39.3,1.55,18.4269,2,16,47,8,7,39.3,13.099999999999998,31,8.299999999999997,19.9769,19.323099999999997,0.0,11.676900000000003
2017-02-16 09:00:00,40.8,2.1,30.8147,2,16,47,9,7,40.8,13.599999999999998,31,9.799999999999997,32.914699999999996,7.885300000000001,0.0,23.1147
2017-02-16 10:00:00,44.0,2.28,41.2996,2,16,47,10,7,44.0,14.666666666666666,31,13.0,43.5796,0.4204000000000008,0.0,30.5796
2017-02-16 11:00:00,45.4,2.88,48.433,2,16,47,11,7,45.4,15.133333333333333,31,14.399999999999999,51.313,-5.913000000000004,0.0,36.913000000000004
2017-02-16 12:00:00,46.3,3.46,49.2272,2,16,47,12,7,46.3,15.433333333333332,31,15.299999999999997,52.687200000000004,-6.387200000000007,0.0,37.38720000000001
2017-02-16 13:00:00,45.8,2.93,48.9716,2,16,47,13,7,45.8,15.266666666666666,31,14.799999999999997,51.9016,-6.101600000000005,0.0,37.101600000000005
2017-02-16 14:00:00,46.2,2.04,43.8399,2,16,47,14,7,46.2,15.4,31,15.200000000000003,45.8799,0.3201000000000036,0.0,30.679899999999996
2017-02-16 15:00:00,47.5,1.81,35.2519,2,16,47,15,7,47.5,15.833333333333332,31,16.5,37.0619,10.438099999999999,0.0,20.5619
2017-02-16 16:00:00,47.4,1.07,22.7872,2,16,47,16,7,47.4,15.799999999999999,31,16.4,23.8572,23.5428,0.0,7.4572
2017-02-16 17:00:00,47.3,0.89,8.0678,2,16,47,17,7,47.3,15.766666666666666,31,16.299999999999997,8.9578,38.3422,7.3421999999999965,0.0
2017-02-16 18:00:00,46.9,0.18,0.0,2,16,47,18,7,46.9,15.633333333333333,31,15.899999999999999,0.18,46.72,15.719999999999999,0.0
2017-02-16 19:00:00,46.3,0.08,0.0,2,16,47,19,7,46.3,15.433333333333332,31,15.299999999999997,0.08,46.22,15.219999999999997,0.0
2017-02-16 20:00:00,46.7,0.0,0.0,2,16,47,20,7,46.7,15.566666666666666,31,15.700000000000003,0.0,46.7,15.700000000000003,0.0
2017-02-16 21:00:00,45.7,0.0,0.0,2,16,47,21,7,45.7,15.233333333333334,31,14.700000000000003,0.0,45.7,14.700000000000003,0.0
2017-02-16 22:00:00,42.8,0.0,0.0,2,16,47,22,7,42.8,14.266666666666666,31,11.799999999999997,0.0,42.8,11.799999999999997,0.0
2017-02-16 23:00:00,40.0,0.0,0.0,2,16,47,23,7,40.0,13.333333333333332,31,9.0,0.0,40.0,9.0,0.0
2017-02-17 00:00:00,37.2,0.0,0.0,2,17,48,0,7,37.2,12.4,31,6.200000000000003,0.0,37.2,6.200000000000003,0.0
2017-02-17 01:00:00,34.6,0.09,0.0,2,17,48,1,7,34.6,11.533333333333333,31,3.6000000000000014,0.09,34.51,3.5100000000000016,0.0
2017-02-17 02:00:00,33.2,0.34,0.0,2,17,48,2,7,33.2,11.066666666666666,31,2.200000000000003,0.34,32.86,1.8600000000000028,0.0
2017-02-17 03:00:00,32.6,0.02,0.0,2,17,48,3,7,32.6,10.866666666666667,31,1.6000000000000014,0.02,32.58,1.5800000000000014,0.0
2017-02-17 04:00:00,32.0,0.14,0.0,2,17,48,4,7,32.0,10.666666666666666,31,1.0,0.14,31.86,0.86,0.0
2017-02-17 05:00:00,31.8,0.31,0.0,2,17,48,5,7,31.8,10.6,31,0.8000000000000007,0.31,31.490000000000002,0.4900000000000007,0.0
2017-02-17 06:00:00,32.0,0.6,0.0,2,17,48,6,7,32.0,10.666666666666666,31,1.0,0.6,31.4,0.4,0.0
2017-02-17 07:00:00,35.4,0.46,6.8751,2,17,48,7,7,35.4,11.799999999999999,31,4.399999999999999,7.3351,28.064899999999998,0.0,2.935100000000001
2017-02-17 08:00:00,38.7,0.0,21.5078,2,17,48,8,7,38.7,12.9,31,7.700000000000003,21.5078,17.192200000000003,0.0,13.807799999999997
2017-02-17 09:00:00,39.6,0.19,30.9822,2,17,48,9,7,39.6,13.2,31,8.600000000000001,31.1722,8.427800000000001,0.0,22.5722
2017-02-17 10:00:00,42.4,0.26,42.9177,2,17,48,10,7,42.4,14.133333333333333,31,11.399999999999999,43.1777,-0.777700000000003,0.0,31.777700000000003
2017-02-17 11:00:00,44.0,0.15,31.6908,2,17,48,11,7,44.0,14.666666666666666,31,13.0,31.840799999999998,12.159200000000002,0.0,18.840799999999998
2017-02-17 12:00:00,43.5,0.41,48.7445,2,17,48,12,7,43.5,14.5,31,12.5,49.1545,-5.654499999999999,0.0,36.6545
2017-02-17 13:00:00,43.6,0.57,47.8412,2,17,48,13,7,43.6,14.533333333333333,31,12.600000000000001,48.4112,-4.8111999999999995,0.0,35.8112
2017-02-17 14:00:00,43.9,0.52,41.4167,2,17,48,14,7,43.9,14.633333333333333,31,12.899999999999999,41.9367,1.9632999999999967,0.0,29.036700000000003
2017-02-17 15:00:00,44.0,0.24,34.3565,2,17,48,15,7,44.0,14.666666666666666,31,13.0,34.5965,9.403500000000001,0.0,21.5965
2017-02-17 16:00:00,44.2,0.47,22.2598,2,17,48,16,7,44.2,14.733333333333334,31,13.200000000000003,22.729799999999997,21.470200000000006,0.0,9.529799999999994
2017-02-17 17:00:00,44.7,0.52,7.8419,2,17,48,17,7,44.7,14.9,31,13.700000000000003,8.3619,36.338100000000004,5.3381000000000025,0.0
2017-02-17 18:00:00,44.9,0.47,0.0,2,17,48,18,7,44.9,14.966666666666665,31,13.899999999999999,0.47,44.43,13.429999999999998,0.0
2017-02-17 19:00:00,44.5,0.69,0.0,2,17,48,19,7,44.5,14.833333333333332,31,13.5,0.69,43.81,12.81,0.0
2017-02-17 20:00:00,44.2,0.87,0.0,2,17,48,20,7,44.2,14.733333333333334,31,13.200000000000003,0.87,43.330000000000005,12.330000000000004,0.0
2017-02-17 21:00:00,43.6,0.68,0.0,2,17,48,21,7,43.6,14.533333333333333,31,12.600000000000001,0.68,42.92,11.920000000000002,0.0
2017-02-17 22:00:00,40.7,1.29,0.0,2,17,48,22,7,40.7,13.566666666666666,31,9.700000000000003,1.29,39.410000000000004,8.410000000000004,0.0
2017-02-17 23:00:00,39.1,3.43,0.0,2,17,48,23,7,39.1,13.033333333333333,31,8.100000000000001,3.43,35.67,4.670000000000002,0.0
2017-02-18 00:00:00,36.7,3.28,0.0,2,18,49,0,7,36.7,12.233333333333334,31,5.700000000000003,3.28,33.42,2.420000000000003,0.0
2017-02-18 01:00:00,34.3,4.87,0.0,2,18,49,1,7,34.3,11.433333333333332,31,3.299999999999997,4.87,29.429999999999996,0.0,1.570000000000003
2017-02-18 02:00:00,33.0,4.57,0.0,2,18,49,2,7,33.0,11.0,31,2.0,4.57,28.43,0.0,2.5700000000000003
2017-02-18 03:00:00,31.8,3.28,0.0,2,18,49,3,7,31.8,10.6,31,0.8000000000000007,3.28,28.52,0.0,2.479999999999999
2017-02-18 04:00:00,31.2,6.54,0.0,2,18,49,4,7,31.2,10.399999999999999,31,0.1999999999999993,6.54,24.66,0.0,6.340000000000001
2017-02-18 05:00:00,31.4,7.71,0.0,2,18,49,5,7,31.4,10.466666666666665,31,0.3999999999999986,7.71,23.689999999999998,0.0,7.310000000000001
2017-02-18 06:00:00,32.1,12.25,0.0,2,18,49,6,7,32.1,10.7,31,1.1000000000000014,12.25,19.85,0.0,11.149999999999999
2017-02-18 07:00:00,32.5,10.22,6.4742,2,18,49,7,7,32.5,10.833333333333332,31,1.5,16.694200000000002,15.805799999999998,0.0,15.194200000000002
2017-02-18 08:00:00,34.8,12.23,3.3742,2,18,49,8,7,34.8,11.599999999999998,31,3.799999999999997,15.6042,19.1958,0.0,11.804200000000003
2017-02-18 09:00:00,37.2,12.82,10.0699,2,18,49,9,7,37.2,12.4,31,6.200000000000003,22.8899,14.310100000000002,0.0,16.689899999999998
2017-02-18 10:00:00,39.6,11.02,22.335,2,18,49,10,7,39.6,13.2,31,8.600000000000001,33.355000000000004,6.244999999999997,0.0,24.755000000000003
2017-02-18 11:00:00,41.8,11.11,33.3356,2,18,49,11,7,41.8,13.933333333333332,31,10.799999999999997,44.4456,-2.6456000000000017,0.0,33.6456
2017-02-18 12:00:00,41.1,9.6,47.3224,2,18,49,12,7,41.1,13.7,31,10.100000000000001,56.9224,-15.822400000000002,0.0,46.8224
2017-02-18 13:00:00,41.5,8.16,46.0498,2,18,49,13,7,41.5,13.833333333333332,31,10.5,54.2098,-12.709800000000001,0.0,43.7098
2017-02-18 14:00:00,42.0,8.89,41.5896,2,18,49,14,7,42.0,14.0,31,11.0,50.4796,-8.479599999999998,0.0,39.4796
2017-02-18 15:00:00,41.9,8.96,33.0635,2,18,49,15,7,41.9,13.966666666666665,31,10.899999999999999,42.0235,-0.12349999999999994,0.0,31.1235
2017-02-18 16:00:00,42.1,7.73,21.2519,2,18,49,16,7,42.1,14.033333333333333,31,11.100000000000001,28.9819,13.118100000000002,0.0,17.881899999999998
2017-02-18 17:00:00,42.8,8.12,8.0333,2,18,49,17,7,42.8,14.266666666666666,31,11.799999999999997,16.1533,26.646699999999996,0.0,4.353300000000004
