date,load_before_transmission_mw,wind_mw,solar_mw,month,day_of_month,day_of_yr,hour,week,load_w_transmission_loss_and_load_scale,critical_load_mw,therm_gen_baseline,load_after_therm_gen_baseline,total_vre_gen_mw,load_vre_diff,load_after_therm_gen_baseline_and_vre_prod,curtailment_after_therm_gen_baseline_and_vre,battery_soc_mwh,battery_curtailment_after_charge_mw,battery_discharge_mw,thermal_gen_delta_from_baseline,battery_final_thermal_prod_mw,battery_final_remaining_load_mw,battery_vre_to_grid,battery_to_load_mw,battery_curtailed_vre_mw,battery_vre_to_battery,cruise_ships_boolean,battery_curtail_available_for_cruise,gen_thermal_total_mw,thermal_gen_total_kwh,rice_fuel_cost,rice_o_and_m_cost,rice_total_cost,combustion_fuel_cost,combustion_o_and_m_cost,combustion_total_cost,h2_surplus_gen_mw,h2_production_kg,h2_h20_demand_m3,h2_compression_and_desal_demand_mw,h2_electrolyzer_load,h2_fuel_cell_power_gen_mw,h2_fuel_cell_consumption,h2_storage_state,h2_production_after_constraints,h2_combination_load_mw_colname,h2_curtailed_vre,h2_thermal_gen_delta,h2_real_thermal_prod,h2_real_remaing_load,h2_vre_to_grid,h2_fuel_cell_to_grid,h2_vre_to_h2_prod,h2_final_curtailed_vre,h2_curtail_available_for_cruise
1/27/17 17:00,45.2,10.73,6.4044,1,27,27,17,4,45.2,15.06666667,31,14.2,17.1344,28.0656,0,2.9344,220.0,2.9344,0,-2.9344,28.0656,17.1344,17.1344,0,0,0,FALSE,0,28.0656,28065.6,4960.443367,294.6888,5255.132167,8924.456978,129.10176,9053.558738,2.9344,49.34936351,0.849804538,0.198927102,2.735472898,0,0,65000,0,0,2.9344,-2.9344,28.06374,17.1344,17.1344,3.55E-15,0,0,0
1/27/17 18:00,44.5,10.9,0,1,27,27,18,4,44.5,14.83333333,31,13.5,10.9,33.6,2.6,0,217.0,0.371428571,2.971428571,-0.371428571,30.62857143,13.87142857,10.9,2.971428571,0,0,FALSE,0,33.6,33600,5938.618705,352.8,6291.418705,10684.31655,154.56,10838.87655,0,0,0,0,0,2.6,130.0758776,64869.92412,0,0,0,0,33.61766753,13.5,10.9,2.6,0,0,0
1/27/17 19:00,45.2,11.6,0,1,27,27,19,4,45.2,15.06666667,31,14.2,11.6,33.6,2.6,0,214.1,0.371428571,2.971428571,-0.371428571,30.62857143,14.57142857,11.6,2.971428571,0,0,FALSE,0,33.6,33600,5938.618705,352.8,6291.418705,10684.31655,154.56,10838.87655,0,0,0,0,0,2.6,130.0758776,64739.84824,0,0,0,0,33.61536753,14.2,11.6,2.6,0,0,0
1/27/17 20:00,45.1,9.57,0,1,27,27,20,4,45.1,15.03333333,31,14.1,9.57,35.53,4.53,0,208.9,0.647142857,5.177142857,-0.647142857,30.35285714,14.74714286,9.57,5.177142857,0,0,FALSE,0,35.53,35530,6279.735791,373.065,6652.800791,11298.02878,163.438,11461.46678,0,0,0,0,0,4.53,226.6322021,64513.21604,0,0,0,0,35,14.1,9.57,4.53,0,0,0
1/27/17 21:00,42.3,9.78,0,1,27,27,21,4,42.3,14.1,31,11.3,9.78,32.52,1.52,0,207.1,0.217142857,1.737142857,-0.217142857,30.78285714,11.51714286,9.78,1.737142857,0,0,FALSE,0,32.52,32520,5747.734532,341.46,6089.194532,10340.89209,149.592,10490.48409,0,0,0,0,0,1.52,76.04435921,64437.17168,0,0,0,0,34.15637363,11.3,9.78,1.52,0,0,0
1/27/17 22:00,40.9,15.1,0,1,27,27,22,4,40.9,13.63333333,31,9.9,15.1,25.8,0,5.2,212.3,0,0,0,31,9.9,9.9,0,0,0,FALSE,0,25.8,25800,4560.010791,270.9,4830.910791,8204.028777,118.68,8322.708777,5.2,87.45116217,1.505924072,0.352515312,4.847484688,0,0,64524.62285,87.45116217,5.2,0,0,25.81686753,9.9,9.9,0,5.2,-1.76E-13,0
1/27/17 23:00,39.2,15.02,0,1,27,27,23,4,39.2,13.06666667,31,8.2,15.02,24.18,0,6.82,219.2,0,0,0,31,8.2,8.2,0,0,0,FALSE,0,24.18,24180,4273.684532,253.89,4527.574532,7688.892086,111.228,7800.120086,6.82,114.6955627,1.97507734,0.46233739,6.35766261,0,0,64639.31841,114.6955627,6.82,0,0,24.19226753,8.2,8.2,0,6.82,1.46E-13,0
1/28/17 0:00,36.4,15.1,0,1,28,28,0,4,36.4,12.13333333,31,5.4,15.1,21.3,0,9.7,220.0,8.862857143,0,-8.862857143,22.13714286,14.26285714,14.26285714,0,0,0,FALSE,0,21.3,21300,3764.660072,223.65,3988.310072,6773.093525,97.98,6871.073525,9.7,163.1300525,2.809127595,0.65757664,9.04242336,0,0,64802.44846,163.1300525,9.7,0,0,21.31676753,5.4,5.4,0,9.7,-8.88E-14,0
1/28/17 1:00,34.7,15.1,0,1,28,28,1,4,34.7,11.56666667,31,3.7,15.1,19.6,0,11.4,220.0,11.4,0,-11.4,19.6,15.1,15.1,8.88E-15,0,0,FALSE,0,19.6,19600,3464.194245,205.8,3669.994245,6232.517986,90.16,6322.677986,11.4,191.7198555,3.301448927,0.77282203,10.62717797,0,0,64994.16832,191.7198555,11.4,0,0,19.61676753,3.7,3.7,0,11.4,1.92E-13,0
1/28/17 2:00,33.5,15.1,0,1,28,28,2,4,33.5,11.16666667,31,2.5,15.1,18.4,0,12.6,220.0,12.6,0,-12.6,18.4,15.1,15.1,0,0,0,FALSE,0,18.4,18400,3252.100719,193.2,3445.300719,5850.935252,84.64,5935.575252,12.6,211.9008929,3.648969866,0.854171718,11.74582828,0,0,65000,5.831683626,0.346762171,12.25324,-12.25324,18.41676753,14.75324,14.75324,0,0.346762171,-2.17E-06,0
1/28/17 3:00,32.6,15.1,0,1,28,28,3,4,32.6,10.86666667,31,1.6,15.1,17.5,0,13.5,220.0,13.5,0,-13.5,17.5,15.1,15.1,1.78E-15,0,0,FALSE,0,17.5,17500,3093.030576,183.75,3276.780576,5564.748201,80.5,5645.248201,13.5,227.036671,3.909610571,0.915183983,12.58481602,0,0,65000,0,0,13.5,-13.5,17.51676753,15.1,15.1,1.78E-15,0,0,0
1/28/17 4:00,32.4,15.1,0,1,28,28,4,4,32.4,10.8,31,1.4,15.1,17.3,0,13.7,220.0,13.7,0,-13.7,17.3,15.1,15.1,0,0,0,FALSE,0,17.3,17300,3057.681655,181.65,3239.331655,5501.151079,79.58,5580.731079,13.7,230.4001773,3.967530728,0.928742264,12.77125774,0,0,65000,0,0,13.7,-13.7,17.31676753,15.1,15.1,0,0,1.78E-15,0
1/28/17 5:00,32.4,15.1,0,1,28,28,5,4,32.4,10.8,31,1.4,15.1,17.3,0,13.7,220.0,13.7,0,-13.7,17.3,15.1,15.1,0,0,0,FALSE,0,17.3,17300,3057.681655,181.65,3239.331655,5501.151079,79.58,5580.731079,13.7,230.4001773,3.967530728,0.928742264,12.77125774,0,0,65000,0,0,13.7,-13.7,17.31676753,15.1,15.1,0,0,1.78E-15,0
1/28/17 6:00,32.3,15.1,0,1,28,28,6,4,32.3,10.76666667,31,1.3,15.1,17.2,0,13.8,220.0,13.8,0,-13.8,17.2,15.1,15.1,8.88E-15,0,0,FALSE,0,17.2,17200,3040.007194,180.6,3220.607194,5469.352518,79.12,5548.472518,13.8,232.0819304,3.996490806,0.935521405,12.8644786,0,0,65000,0,0,13.8,-13.8,17.21676753,15.1,15.1,0,0,1.78E-15,0
1/28/17 7:00,32.9,15.1,1.6958,1,28,28,7,4,32.9,10.96666667,31,1.9,16.7958,16.1042,0,14.8958,220.0,14.8958,0,-14.8958,16.1042,16.7958,16.7958,7.11E-15,0,0,FALSE,0,16.1042,16104.2,2846.330457,169.0941,3015.424557,5120.903885,74.07932,5194.983205,14.8958,250.510581,4.313835344,1.009807228,13.88599277,0,0,65000,0,0,14.8958,-14.8958,16.105824,16.7958,16.7958,0,0,0,0
1/28/17 8:00,34.8,15.1,20.5722,1,28,28,8,4,34.8,11.6,31,3.8,35.6722,-0.8722,0,31.8722,220.0,31.8722,0,-31,0,34.8,34.8,0,0.8722,0,TRUE,0.8722,0,0,0,0,0,0,0,0,31.8722,536.0117175,9.230214077,2.160661255,29.71153874,0,0,65000,0,0,31.8722,-31.8722,10,34.8,34.8,0,0,0.8722,0.8722
1/28/17 9:00,35.7,15.1,24.0091,1,28,28,9,4,35.7,11.9,31,4.7,39.1091,-3.4091,0,34.4091,220.0,34.4091,0,-31,0,35.7,35.7,0,3.4091,0,TRUE,3.4091,0,0,0,0,0,0,0,0,34.4091,578.6761123,9.964902304,2.332641274,32.07645873,0,0,65000,0,0,34.4091,-34.4091,10,35.7,35.7,0,0,3.4091,3.4091
1/28/17 10:00,39,15.1,30.5534,1,28,28,10,4,39,13,31,8,45.6534,-6.6534,0,37.6534,220.0,37.6534,0,-31,0,39,39,0,6.6534,0,TRUE,6.6534,0,0,0,0,0,0,0,0,37.6534,633.2372288,10.90445412,2.552576933,35.10082307,0,0,65000,0,0,37.6534,-37.6534,10,39,39,0,0,6.6534,6.6534
1/28/17 11:00,41.1,15.1,37.2949,1,28,28,11,4,41.1,13.7,31,10.1,52.3949,-11.2949,0,42.2949,220.0,42.2949,0,-31,0,41.1,41.1,0,11.2949,0,TRUE,11.2949,0,0,0,0,0,0,0,0,41,689.5187786,11.8736321,2.779447652,38.22055235,0,0,65000,0,0,42.2949,-42.2949,10,41.1,41.1,0,0,11.2949,11.2949
1/28/17 12:00,41.7,15.1,34.4877,1,28,28,12,4,41.7,13.9,31,10.7,49.5877,-7.8877,0,38.8877,220.0,38.8877,0,-31,0,41.7,41.7,0,7.8877,0,TRUE,7.8877,0,0,0,0,0,0,0,0,38.8877,653.9951075,11.26190837,2.636251865,36.25144813,0,0,65000,0,0,38.8877,-38.8877,10,41.7,41.7,0,0,7.8877,7.8877
1/28/17 13:00,42.5,15.1,47.2012,1,28,28,13,4,42.5,14.16666667,31,11.5,62.3012,-19.8012,0,50.8012,220.0,50.8012,0,-31,0,42.5,42.5,0,19.8012,0,TRUE,19.8012,0,0,0,0,0,0,0,0,41,689.5187786,11.8736321,2.779447652,38.22055235,0,0,65000,0,0,50.8012,-50.8012,10,42.5,42.5,0,0,19.8012,19.8012
1/28/17 14:00,42.8,15.1,41.9621,1,28,28,14,4,42.8,14.26666667,31,11.8,57.0621,-14.2621,0,45.2621,220.0,45.2621,0,-31,0,42.8,42.8,0,14.2621,0,TRUE,14.2621,0,0,0,0,0,0,0,0,41,689.5187786,11.8736321,2.779447652,38.22055235,0,0,65000,0,0,45.2621,-45.2621,10,42.8,42.8,0,0,14.2621,14.2621
1/28/17 15:00,43.5,15.1,33.3654,1,28,28,15,4,43.5,14.5,31,12.5,48.4654,-4.9654,0,35.9654,220.0,35.9654,0,-31,0,43.5,43.5,0,4.9654,0,TRUE,4.9654,0,0,0,0,0,0,0,0,35.9654,604.8492361,10.415608,2.438145039,33.52725496,0,0,65000,0,0,35.9654,-35.9654,10,43.5,43.5,0,0,4.9654,4.9654
1/28/17 16:00,43.1,15.1,21.0699,1,28,28,16,4,43.1,14.36666667,31,12.1,36.1699,6.9301,0,24.0699,220.0,24.0699,0,-24.0699,6.9301,36.1699,36.1699,0,0,0,TRUE,0,6.9301,6930.1,1224.857782,72.76605,1297.623832,2203.672086,31.87846,2235.550546,24.0699,404.7962939,6.970661888,1.631732367,22.43816763,0,0,65000,0,0,24.0699,-24.0699,10,36.1699,36.1699,0,0,0,0
1/28/17 17:00,42,15.01,6.5213,1,28,28,17,4,42,14,31,11,21.5313,20.4687,0,10.5313,220.0,10.5313,0,-10.5313,20.4687,21.5313,21.5313,0,0,0,FALSE,0,20.4687,20468.7,3617.732282,214.92135,3832.653632,6508.752086,94.15602,6602.908106,10.5313,177.1104662,3.049872726,0.713931636,9.817368364,0,0,65000,0,0,10.5313,-10.5313,20.46713,21.5313,21.5313,0,0,0,0
1/28/17 18:00,43.1,15.1,0,1,28,28,18,4,43.1,14.36666667,31,12.1,15.1,28,0,3,220.0,3,0,-3,28,15.1,15.1,1.78E-15,0,0,FALSE,0,28,28000,4948.848921,294,5242.848921,8903.597122,128.8,9032.397122,3,50.45259356,0.868802349,0.203374218,2.796625782,0,0,65000,0,0,3,-3,28.01676753,15.1,15.1,1.78E-15,0,0,0
1/28/17 19:00,43.4,14.4,0,1,28,28,19,4,43.4,14.46666667,31,12.4,14.4,29,0,2,220.0,2,0,-2,29,14.4,14.4,0,0,0,FALSE,0,29,29000,5125.593525,304.5,5430.093525,9221.582734,133.4,9354.982734,2,33.63506237,0.579201566,0.135582812,1.864417188,0,0,65000,0,0,2,-2,29.01706753,14.4,14.4,0,0,1.78E-15,0
1/28/17 20:00,44.2,13.53,0,1,28,28,20,4,44.2,14.73333333,31,13.2,13.53,30.67,0,0.33,220.0,0.33,0,-0.33,30.67,13.53,13.53,0,0,0,FALSE,0,30.67,30670,5420.757014,322.035,5742.792014,9752.618705,141.082,9893.700705,0.33,5.549785291,0.095568258,0.022371164,0.307628836,0,0,65000,0,0,0.33,-0.33,30.68906753,13.53,13.53,1.78E-15,0,0,0
1/28/17 21:00,43.5,15.1,0,1,28,28,21,4,43.5,14.5,31,12.5,15.1,28.4,0,2.6,220.0,2.6,0,-2.6,28.4,15.1,15.1,0,0,0,FALSE,0,28.4,28400,5019.546763,298.2,5317.746763,9030.791367,130.64,9161.431367,2.6,43.72558108,0.752962036,0.176257656,2.423742344,0,0,65000,0,0,2.6,-2.6,28.41676753,15.1,15.1,1.78E-15,0,0,0
1/28/17 22:00,41.1,13.88,0,1,28,28,22,4,41.1,13.7,31,10.1,13.88,27.22,0,3.78,220.0,3.78,0,-3.78,27.22,13.88,13.88,1.78E-15,0,0,FALSE,0,27.22,27220,4810.988129,285.81,5096.798129,8655.568345,125.212,8780.780345,3.78,63.57026788,1.09469096,0.256251515,3.523748485,0,0,65000,0,0,3.78,-3.78,27.23836753,13.88,13.88,1.78E-15,0,0,0
1/28/17 23:00,40.6,14.13,0,1,28,28,23,4,40.6,13.53333333,31,9.6,14.13,26.47,0,4.53,220.0,4.53,0,-4.53,26.47,14.13,14.13,1.78E-15,0,0,FALSE,0,26.47,26470,4678.429676,277.935,4956.364676,8417.079137,121.762,8538.841137,4.53,76.18341627,1.311891547,0.30709507,4.22290493,0,0,65000,0,0,4.53,-4.53,26.48246753,14.13,14.13,1.78E-15,0,0,0
1/29/17 0:00,37.7,15.1,0,1,29,29,0,4,37.7,12.56666667,31,6.7,15.1,22.6,0,8.4,220.0,8.4,0,-8.4,22.6,15.1,15.1,8.88E-15,0,0,FALSE,0,22.6,22600,3994.428058,237.3,4231.728058,7186.47482,103.96,7290.43482,8.4,141.267262,2.432646578,0.569447812,7.830552188,0,0,65000,0,0,8.4,-8.4,22.61676753,15.1,15.1,1.78E-15,0,0,0
1/29/17 1:00,34.9,14.34,0,1,29,29,1,4,34.9,11.63333333,31,3.9,14.34,20.56,0,10.44,220.0,10.44,0,-10.44,20.56,14.34,14.34,0,0,0,FALSE,0,20.56,20560,3633.869065,215.88,3849.749065,6537.784173,94.576,6632.360173,10.44,175.5750256,3.023432175,0.70774228,9.73225772,0,0,65000,0,0,10.44,-10.44,20.57706753,14.34,14.34,0,0,3.55E-15,0
1/29/17 2:00,34,13.96,0,1,29,29,2,4,34,11.33333333,31,3,13.96,20.04,0,10.96,220.0,10.96,0,-10.96,20.04,13.96,13.96,7.11E-15,0,0,FALSE,0,20.04,20040,3541.961871,210.42,3752.381871,6372.431655,92.184,6464.615655,10.96,184.3201418,3.174024582,0.742993811,10.21700619,0,0,65000,0,0,10.96,-10.96,20.05836753,13.96,13.96,0,0,0,0
1/29/17 3:00,32.6,15.1,0,1,29,29,3,4,32.6,10.86666667,31,1.6,15.1,17.5,0,13.5,220.0,13.5,0,-13.5,17.5,15.1,15.1,1.78E-15,0,0,FALSE,0,17.5,17500,3093.030576,183.75,3276.780576,5564.748201,80.5,5645.248201,13.5,227.036671,3.909610571,0.915183983,12.58481602,0,0,65000,0,0,13.5,-13.5,17.51676753,15.1,15.1,1.78E-15,0,0,0
1/29/17 4:00,32.3,10.44,0,1,29,29,4,4,32.3,10.76666667,31,1.3,10.44,21.86,0,9.14,220.0,9.14,0,-9.14,21.86,10.44,10.44,1.24E-14,0,0,FALSE,0,21.86,21860,3863.63705,229.53,4093.16705,6951.165468,100.556,7051.721468,9.14,153.712235,2.646951157,0.619613452,8.520386548,0,0,65000,0,0,9.14,-9.14,21.87096753,10.44,10.44,0,0,1.78E-15,0
1/29/17 5:00,31.6,11.96,0,1,29,29,5,4,31.6,10.53333333,31,0.6,11.96,19.64,0,11.36,220.0,11.36,0,-11.36,19.64,11.96,11.96,1.42E-14,0,0,FALSE,0,19.64,19640,3471.264029,206.22,3677.484029,6245.23741,90.344,6335.58141,11.36,191.0471543,3.289864895,0.770110374,10.58988963,0,0,65000,0,0,11.36,-11.36,19.65526753,11.96,11.96,0,0,0,0
1/29/17 6:00,31.5,9.92,0,1,29,29,6,4,31.5,10.5,31,0.5,9.92,21.58,0,9.42,220.0,9.42,0,-9.42,21.58,9.92,9.92,0,0,0,FALSE,0,21.58,21580,3814.148561,226.59,4040.738561,6862.129496,99.268,6961.397496,9.42,158.4211438,2.728039376,0.638595046,8.781404954,0,0,65000,0,0,9.42,-9.42,21.59869753,9.92,9.92,1.78E-15,0,0,0
1/29/17 7:00,32.8,10.61,5.8593,1,29,29,7,4,32.8,10.93333333,31,1.8,16.4693,16.3307,0,14.6693,220.0,14.6693,0,-14.6693,16.3307,16.4693,16.4693,0,0,0,FALSE,0,16.3307,16330.7,2886.36311,171.47235,3057.83546,5192.927626,75.12122,5268.048846,14.6693,246.7014102,4.248240767,0.994452474,13.67484753,0,0,65000,0,0,14.6693,-14.6693,16.330418,16.4693,16.4693,0,0,3.55E-15,0
1/29/17 8:00,34,9.7,20.4004,1,29,29,8,4,34,11.33333333,31,3,30.1004,3.8996,0,27.1004,220.0,27.1004,0,-27.1004,3.8996,30.1004,30.1004,7.11E-15,0,0,TRUE,0,3.8996,3899.6,689.233259,40.9458,730.179059,1240.016691,17.93816,1257.954851,27.1004,455.7618222,7.848297061,1.837174223,25.26322578,0,0,65000,0,0,27.1004,-27.1004,10,30.1004,30.1004,0,0,0,0
1/29/17 9:00,36.5,7.55,32.7676,1,29,29,9,4,36.5,12.16666667,31,5.5,40.3176,-3.8176,0,34.8176,220.0,34.8176,0,-31,0,36.5,36.5,0,3.8176,0,TRUE,3.8176,0,0,0,0,0,0,0,0,34.8176,585.5460738,10.08320422,2.360334063,32.45726594,0,0,65000,0,0,34.8176,-34.8176,10,36.5,36.5,0,0,3.8176,3.8176
1/29/17 10:00,38.9,10.67,41.665,1,29,29,10,4,38.9,12.96666667,31,7.9,52.335,-13.435,0,44.435,220.0,44.435,0,-31,0,38.9,38.9,0,13.435,0,TRUE,13.435,0,0,0,0,0,0,0,0,41,689.5187786,11.8736321,2.779447652,38.22055235,0,0,65000,0,0,44.435,-44.435,10,38.9,38.9,0,0,13.435,13.435
1/29/17 11:00,39.4,9.58,46.3292,1,29,29,11,4,39.4,13.13333333,31,8.4,55.9092,-16.5092,0,47.5092,220.0,47.5092,0,-31,0,39.4,39.4,0,16.5092,0,TRUE,16.5092,0,0,0,0,0,0,0,0,41,689.5187786,11.8736321,2.779447652,38.22055235,0,0,65000,0,0,47.5092,-47.5092,10,39.4,39.4,0,0,16.5092,16.5092
1/29/17 12:00,39.7,9.53,38.1691,1,29,29,12,4,39.7,13.23333333,31,8.7,47.6991,-7.9991,0,38.9991,220.0,38.9991,0,-31,0,39.7,39.7,0,7.9991,0,TRUE,7.9991,0,0,0,0,0,0,0,0,38.9991,655.8685805,11.2941699,2.643803828,36.35529617,0,0,65000,0,0,38.9991,-38.9991,10,39.7,39.7,0,0,7.9991,7.9991
1/29/17 13:00,40.5,12.59,42.2362,1,29,29,13,4,40.5,13.5,31,9.5,54.8262,-14.3262,0,45.3262,220.0,45.3262,0,-31,0,40.5,40.5,0,14.3262,0,TRUE,14.3262,0,0,0,0,0,0,0,0,41,689.5187786,11.8736321,2.779447652,38.22055235,0,0,65000,0,0,45.3262,-45.3262,10,40.5,40.5,0,0,14.3262,14.3262
1/29/17 14:00,41.2,11.32,13.5838,1,29,29,14,4,41.2,13.73333333,31,10.2,24.9038,16.2962,0,14.7038,220.0,14.7038,0,-14.7038,16.2962,24.9038,24.9038,3.55E-15,0,0,TRUE,0,16.2962,16296.2,2880.265421,171.1101,3051.375521,5181.957122,74.96252,5256.919642,14.7038,247.2816151,4.258231994,0.996791278,13.70700872,0,0,65000,0,0,14.7038,-14.7038,16.298663,24.9038,24.9038,3.55E-15,0,0,0
1/29/17 15:00,41.6,9.87,12.3902,1,29,29,15,4,41.6,13.86666667,31,10.6,22.2602,19.3398,0,11.6602,220.0,11.6602,0,-11.6602,19.3398,22.2602,22.2602,7.11E-15,0,0,TRUE,0,19.3398,19339.8,3418.205299,203.0679,3621.273199,6149.778129,88.96308,6238.741209,11.6602,196.0957771,3.37680305,0.790461354,10.86973865,0,0,65000,0,0,11.6602,-11.6602,19.34094,22.2602,22.2602,3.55E-15,0,0,0
1/29/17 16:00,41.7,8.29,21.1991,1,29,29,16,4,41.7,13.9,31,10.7,29.4891,12.2109,0,18.7891,220.0,18.7891,0,-18.7891,12.2109,29.4891,29.4891,0,0,0,TRUE,0,12.2109,12210.9,2158.210689,128.21445,2286.425139,3882.890504,56.17014,3939.060644,18.7891,315.9862752,5.441338073,1.273739509,17.51536049,0,0,65000,0,0,18.7891,-18.7891,12.20945,29.4891,29.4891,3.55E-15,0,0,0
1/29/17 17:00,42.3,8.59,6.7669,1,29,29,17,4,42.3,14.1,31,11.3,15.3569,26.9431,0,4.0569,220.0,4.0569,0,-4.0569,26.9431,15.3569,15.3569,1.07E-14,0,0,FALSE,0,26.9431,26943.1,4762.047549,282.90255,5044.950099,8567.518129,123.93826,8691.456389,4.0569,68.22704227,1.174881417,0.275022956,3.781877044,0,0,65000,0,0,4.0569,-4.0569,26.94572,15.3569,15.3569,0,0,3.55E-15,0
1/29/17 18:00,42.5,7.7,0,1,29,29,18,4,42.5,14.16666667,31,11.5,7.7,34.8,3.8,0,215.7,0.542857143,4.342857143,-0.542857143,30.45714286,12.04285714,7.7,4.342857143,0,0,FALSE,0,34.8,34800,6150.71223,365.4,6516.11223,11065.89928,160.08,11225.97928,0,0,0,0,0,3.8,190.110898,64809.8891,0,0,0,0,34.81894753,11.5,7.7,3.8,0,0,0
1/29/17 19:00,42.8,7.6,0,1,29,29,19,4,42.8,14.26666667,31,11.8,7.6,35.2,4.2,0,210.9,0.6,4.8,-0.6,30.4,12.4,7.6,4.8,0,0,FALSE,0,35.2,35200,6221.410072,369.6,6591.010072,11193.09353,161.92,11355.01353,0,0,0,0,0,4.2,210.1225715,64599.76653,0,0,0,0,35,11.8,7.6,4.2,0,0,0
1/29/17 20:00,45.5,7.04,0,1,29,29,20,4,45.5,15.16666667,31,14.5,7.04,38.46,7.46,0,202.3,1.065714286,8.525714286,-1.065714286,29.93428571,15.56571429,7.04,8.525714286,0,0,FALSE,0,38.46,38460,6797.597482,403.83,7201.427482,12229.72662,176.916,12406.64262,0,0,0,0,0,7.46,373.2177103,64226.54882,0,0,0,0,35,14.5,7.04,7.46,0,0,0
1/29/17 21:00,42.2,5.27,0,1,29,29,21,4,42.2,14.06666667,31,11.2,5.27,36.93,5.93,0,195.6,0.847142857,6.777142857,-0.847142857,30.15285714,12.04714286,5.27,6.777142857,0,0,FALSE,0,36.93,36930,6527.178237,387.765,6914.943237,11743.20863,169.878,11913.08663,0,0,0,0,0,5.93,296.6730593,63929.87576,0,0,0,0,35,11.2,5.27,5.93,0,0,0
1/29/17 22:00,41.4,7.22,0,1,29,29,22,4,41.4,13.8,31,10.4,7.22,34.18,3.18,0,191.9,0.454285714,3.634285714,-0.454285714,30.54571429,10.85428571,7.22,3.634285714,0,0,FALSE,0,34.18,34180,6041.130576,358.89,6400.020576,10868.7482,157.228,11025.9762,0,0,0,0,0,3.18,159.0928041,63770.78296,0,0,0,0,35,10.4,7.22,3.18,0,0,0
1/29/17 23:00,39.3,11.19,0,1,29,29,23,4,39.3,13.1,31,8.3,11.19,28.11,0,2.89,194.8,0,0,0,31,8.3,8.3,0,0,0,FALSE,0,28.11,28110,4968.290827,295.155,5263.445827,8938.57554,129.306,9067.88154,2.89,48.60266513,0.836946263,0.195917164,2.694082836,0,0,63819.38562,48.60266513,2.89,0,0,35,8.3,8.3,0,2.89,-7.82E-14,0
1/30/17 0:00,36.9,10.1,0,1,30,30,0,5,36.9,12.3,31,5.9,10.1,26.8,0,4.2,199.0,0,0,0,31,5.9,5.9,0,0,0,FALSE,0,26.8,26800,4736.755396,281.4,5018.155396,8522.014388,123.28,8645.294388,4.2,70.63363098,1.216323289,0.284723906,3.915276094,0,0,63890.01925,70.63363098,4.2,0,0,35,5.9,5.9,0,4.2,1.40E-13,0
1/30/17 1:00,34.4,9.35,0,1,30,30,1,5,34.4,11.46666667,31,3.4,9.35,25.05,0,5.95,205.0,0,0,0,31,3.4,3.4,0,0,0,FALSE,0,25.05,25050,4427.452338,263.025,4690.477338,7965.539568,115.23,8080.769568,5.95,100.0643106,1.723124659,0.403358867,5.546641133,0,0,63990.08356,100.0643106,5.95,0,0,25.96825691,3.4,3.4,0,5.95,-9.06E-14,0
1/30/17 2:00,32.6,11.41,0,1,30,30,2,5,32.6,10.86666667,31,1.6,11.41,21.19,0,9.81,214.8,0,0,0,31,1.6,1.6,0,0,0,FALSE,0,21.19,21190,3745.218165,222.495,3967.713165,6738.115108,97.474,6835.589108,9.81,164.9799809,2.840983682,0.665033694,9.144966306,0,0,64155.06354,164.9799809,9.81,0,0,21.20926753,1.6,1.6,0,9.81,-9.59E-14,0
1/30/17 3:00,32.2,10.84,0,1,30,30,3,5,32.2,10.73333333,31,1.2,10.84,21.36,0,9.64,220.0,4.41,0,-4.41,26.59,5.61,5.61,0,0,0,FALSE,0,21.36,21360,3775.264748,224.28,3999.544748,6792.172662,98.256,6890.428662,9.64,162.1210006,2.791751548,0.653509155,8.986490845,0,0,64317.18454,162.1210006,9.64,0,0,21.37386753,1.2,1.2,0,9.64,-1.69E-13,0
1/30/17 4:00,32.1,12.52,0,1,30,30,4,5,32.1,10.7,31,1.1,12.52,19.58,0,11.42,220.0,11.42,0,-11.42,19.58,12.52,12.52,0,0,0,FALSE,0,19.58,19580,3460.659353,205.59,3666.249353,6226.158273,90.068,6316.226273,11.42,192.0562061,3.307240942,0.774177858,10.64582214,0,0,64509.24075,192.0562061,11.42,0,0,19.59716753,1.1,1.1,0,11.42,7.28E-14,0
1/30/17 5:00,31.9,12.1,0,1,30,30,5,5,31.9,10.63333333,31,0.9,12.1,19.8,0,11.2,220.0,11.2,0,-11.2,19.8,12.1,12.1,0,0,0,FALSE,0,19.8,19800,3499.543165,207.9,3707.443165,6296.115108,91.08,6387.195108,11.2,188.3563493,3.24352877,0.759263749,10.44073625,0,0,64697.5971,188.3563493,11.2,0,0,19.81146753,0.9,0.9,0,11.2,8.53E-14,0
1/30/17 6:00,32.2,8.88,0,1,30,30,6,5,32.2,10.73333333,31,1.2,8.88,23.32,0,7.68,220.0,7.68,0,-7.68,23.32,8.88,8.88,8.88E-15,0,0,FALSE,0,23.32,23320,4121.684173,244.86,4366.544173,7415.42446,107.272,7522.69646,7.68,129.1586395,2.224134014,0.520637999,7.159362001,0,0,64826.75574,129.1586395,7.68,0,0,23.33701753,1.2,1.2,0,7.68,-2.04E-13,0
